date|base|rates.AUD|rates.BGN|rates.BRL|rates.CAD|rates.CHF|rates.CNY|rates.CZK|rates.DKK|rates.EEK|rates.EUR|rates.GBP|rates.HKD|rates.HRK|rates.HUF|rates.IDR|rates.ISK|rates.JPY|rates.KRW|rates.LTL|rates.LVL|rates.MXN|rates.MYR|rates.NOK|rates.NZD|rates.PHP|rates.PLN|rates.RON|rates.RUB|rates.SEK|rates.SGD|rates.SKK|rates.THB|rates.TRY|rates.ZAR|rates.INR|rates.ILS
2022-02-21|USD|1.3867|1.7337|5.0844|1.2752|0.92119|6.3239|21.818|6.5952||0.88645|0.74045|7.8047|6.6864|319.94|14361.0|125.27|115.11|1196.84|||20.35|4.1901|8.9305|1.4846|51.323|4.0635|4.3854|81.21|9.4207|1.3489||32.424|13.8967|15.1781|74.94|3.2362
2022-02-28|USD|1.3729|1.7629|5.1216|1.2699|0.92023|6.3159|23.021|6.7056||0.90139|0.74872|7.8149|6.8208|341.95|14382.0|128.79|115.36|1207.08|||20.625|4.1905|8.8997|1.4756|51.567|4.3091|4.4612|104.87|9.671|1.3579||32.68|14.0418|15.3913|75.87|3.2428
2022-03-07|USD|1.3643|1.7827|5.0432|1.2791|0.92754|6.3221|23.174|6.7832||0.91149|0.76114|7.8207|6.8967|350.7|14320.0|132.6|115.92|1231.38|||21.109|4.1841|8.9592|1.4604|52.188|4.4278|4.5111||9.8122|1.361||33.105|14.6637|15.1804|76.666|3.2733
2022-03-14|USD|1.3732|1.7778|5.0962|1.2718|0.93819|6.3609|22.554|6.7647||0.90901|0.76392|7.8235|6.8836|338.85|14307.0|130.62|118.48|1228.05|||20.725|4.1995|8.9047|1.4666|52.301|4.2789|4.4977||9.5199|1.3606||33.383|14.7428|15.0438|76.229|3.2608
2022-03-21|USD|1.3398|1.7772|4.8836|1.2574|0.93149|6.3649|22.413|6.7605||0.90868|0.75775|7.8262|6.8821|339.15|14354.0|129.07|120.85|1219.45|||20.211|4.2166|8.7117|1.4408|52.318|4.2815|4.4956||9.4316|1.3569||33.553|14.8393|14.7631|76.284|3.2235
2022-03-28|USD|1.3324|1.7674|4.7455|1.25|0.92915|6.358|22.106|6.7222||0.90367|0.76159|7.8298|6.8441|334.35|14355.0|128.54|122.65|1215.99|||19.934|4.2099|8.6979|1.4416|51.904|4.2181|4.4705||9.3567|1.3564||33.493|14.7218|14.5749|75.899|3.1949
2022-04-04|USD|1.3276|1.7886|4.6746|1.2514|0.93041|6.3625|22.33|6.8018||0.91449|0.7639|7.8363|6.9021|342.52|14357.0|129.02|123.52|1218.78|||19.9899|4.2167|8.7258|1.4431|51.392|4.2391|4.5203||9.4229|1.3589||33.529|14.7324|14.6486|75.711|3.2177
2022-04-11|USD|1.3452|1.7999|4.6974|1.2614|0.93447|6.37|22.489|6.8452||0.9203|0.76692|7.839|6.9519|347.66|14366.0|128.89|125.59|1229.5|||19.8877|4.2314|8.7861|1.467|52.119|4.278|4.5483||9.4971|1.3615||33.606|14.6575|14.5814|76.091|3.2132
2022-04-18|USD|1.3548|1.8052|4.6611|1.2582|0.94914|6.4384|22.506|6.8673||0.92302|0.76926|7.8435|6.9801|343.0|14368.0|128.72|128.15|1239.09|||20.076|4.2892|8.8313|1.4817|52.435|4.2812|4.5632||9.485|1.3648||33.84|14.693|15.1853|76.352|3.2395
2022-04-25|USD|1.3981|1.8441|4.9323|1.2789|0.96493|6.5705|23.104|7.0155||0.94286|0.79378|7.846|7.133|355.28|14461.0|130.38|128.91|1261.74|||20.375|4.3573|9.2271|1.5237|52.269|4.4047|4.6643||9.7681|1.3789||34.253|14.8065|15.8153|76.579|3.3136
2022-05-02|USD|1.4043|1.8538|4.9934|1.2828|0.97867|6.6227|23.365|7.0523||0.94787|0.8018|7.8482|7.1545|359.88|14473.0|130.48|129.97|1265.52|||20.253|4.3557|9.3962|1.5502|52.469|4.4427|4.69||9.8657|1.3829||34.324|14.8727|15.8796|76.521|3.379
2022-05-09|USD|1.4391|1.8641|5.1425|1.2985|0.99409|6.747|23.847|7.0909||0.95311|0.81325|7.8497|7.1773|364.03|14578.0|133.07|129.68|1278.85|||20.308|4.3865|9.7146|1.5871|52.419|4.4583|4.7144||10.0592|1.3914||34.635|15.2973|16.1504|77.373|3.4415
2022-05-16|USD|1.427|1.8595|4.9723|1.2834|0.98812|6.7375|23.472|7.0755||0.95075|0.8056|7.8483|7.1601|365.81|14659.0|131.95|128.71|1271.74|||19.9496|4.3941|9.7322|1.5741|52.337|4.419|4.7037||9.965|1.3858||34.543|15.8432|15.9801|77.629|3.3671
2022-05-23|USD|1.4099|1.8294|4.8237|1.2802|0.96259|6.6877|23.062|6.9597||0.93537|0.79651|7.8494|7.0461|362.51|14614.0|129.59|127.19|1262.51|||19.8157|4.3904|9.5897|1.5457|52.309|4.3097|4.6241||9.8517|1.3736||34.187|16.2119|15.7076|77.589|3.3552
2022-05-30|USD|1.388|1.8241|4.7607|1.2639|0.96018|6.6693|23.053|6.9382||0.93266|0.79474|7.847|7.0249|368.05|14515.0|127.79|129.01|1243.03|||19.571|4.3816|9.4115|1.5325|52.608|4.2775|4.6093||9.7796|1.3719||34.282|16.4523|15.5254|77.588|3.3316
2022-06-06|USD|1.3934|1.8296|4.8441|1.2601|0.9753|6.6744|23.1|6.9588||0.93545|0.79898|7.8472|7.037|367.36|14499.0|129.56|133.09|1258.08|||19.579|4.3946|9.4931|1.5493|52.921|4.2899|4.6248||9.8184|1.3767||34.513|16.9581|15.382|77.717|3.3431
2022-06-13|USD|1.4399|1.8725|5.0868|1.2931|0.98516|6.7212|23.678|7.1223||0.9574|0.82299|7.8498|7.2015|381.91|14764.0|132.06|134.24|1291.84|||20.494|4.4117|9.9598|1.5951|53.439|4.4761|4.7341||10.1934|1.39||35.052|17.294|16.0139|78.076|3.4515
2022-06-20|USD|1.4438|1.8589|5.1754|1.2972|0.96436|6.7004|23.498|7.0707||0.95048|0.81596|7.8497|7.1512|378.53|14842.0|131.98|135.56|1297.06|||20.108|4.4024|9.9137|1.5874|54.485|4.4477|4.7014||10.1419|1.3882||35.425|17.3538|15.9638|78.196|3.4546
2022-06-27|USD|1.453|1.8641|5.2471|1.2893|0.95759|6.6982|23.576|7.0906||0.95311|0.82249|7.8469|7.1779|380.02|14886.0|132.81|135.92|1293.87|||20.081|4.4031|9.8675|1.6037|54.923|4.4765|4.7126||10.2018|1.3904||35.337|16.651|16.1609|78.889|3.4642
2022-07-04|USD|1.4649|1.9075|5.3692|1.2972|0.96916|6.7028|24.123|7.2568||0.97532|0.83326|7.8476|7.337|396.61|15007.0|135.71|135.6|1303.1|||20.492|4.4223|10.0293|1.6181|55.612|4.6349|4.8219||10.4757|1.4012||35.95|17.1291|16.6187|79.167|3.5064
2022-07-11|USD|1.4798|1.9453|5.3956|1.3053|0.9809|6.7355|24.378|7.4019||0.99463|0.84201|7.85|7.4753|405.82|15020.0|138.15|137.79|1313.5|||20.779|4.4388|10.2142|1.6317|56.323|4.7841|4.9152||10.5672|1.4047||36.374|17.4231|17.0791|79.7|3.4796
2022-07-18|USD|1.452|1.9188|5.4348|1.2917|0.97088|6.752|24.049|7.3035||0.98107|0.83562|7.8496|7.3737|391.93|14990.0|136.66|137.95|1311.57|||20.477|4.4527|9.985|1.6078|56.272|4.6757|4.8443||10.2703|1.393||36.708|17.6222|17.0613|79.927|3.4481
2022-07-25|USD|1.4384|1.9239|5.3215|1.2855|0.96185|6.7501|24.186|7.3229||0.98367|0.82842|7.85|7.3945|396.27|14945.0|136.67|135.89|1308.63|||20.426|4.4545|9.7998|1.5998|55.634|4.6776|4.853||10.2563|1.3855||36.628|17.8852|16.7687|79.707|3.4303
2022-08-01|USD|1.435|1.915|5.217|1.284|0.95516|6.7539|24.118|7.2879||0.97914|0.82149|7.8499|7.3608|388.32|14889.0|136.08|132.67|1305.53|||20.442|4.4555|9.7047|1.5882|55.533|4.6143|4.824||10.1614|1.3781||36.0|17.956|16.6535|79.066|3.3591
2022-08-08|USD|1.4228|1.9059|5.1222|1.2835|0.94796|6.7488|23.81|7.25||0.97447|0.82359|7.8459|7.3224|385.06|14790.0|136.41|134.11|1305.41|||20.121|4.4519|9.6289|1.5737|55.55|4.5759|4.7809||10.1231|1.3746||35.432|17.9502|16.437|79.575|3.2838
2022-08-15|USD|1.4358|1.928|5.1577|1.2922|0.95112|6.7887|24.211|7.332||0.9858|0.83228|7.8426|7.4048|398.57|14801.0|138.39|134.84|1319.25|||20.027|4.4689|9.7055|1.5876|55.914|4.6477|4.813||10.4093|1.3821||35.576|18.0172|16.6417|79.564|3.2604
2022-08-22|USD|1.4435|1.9621|5.1223|1.2972|0.96342|6.8544|24.724|7.4616||1.0032|0.84706|7.8468|7.5371|411.1|14843.0|140.67|136.89|1339.23|||19.9821|4.4796|9.723|1.6128|56.087|4.7786|4.8954||10.6272|1.3933||36.042|18.1485|16.9588|79.857|3.2767
2022-08-29|USD|1.4579|1.9552|5.135|1.3093|0.97667|6.9033|24.531|7.4352||0.9997|0.85984|7.8487|7.5138|403.29|14870.0|141.58|139.08|1350.73|||20.094|4.4814|9.8926|1.6326|56.422|4.7235|4.8532||10.6864|1.3982||36.524|18.1958|17.0437|79.698|3.3453
2022-09-05|USD|1.4771|1.964|5.196|1.3118|0.97684|6.9477|24.679|7.4677||1.0042|0.86788|7.8495|7.5485|401.71|14891.0|142.01|142.71|1379.25|||20.004|4.4985|10.0031|1.6472|56.997|4.7415|4.88||10.7393|1.4044||36.504|18.2326|17.3087|79.773|3.424
2022-09-12|USD|1.4743|1.9455|5.1654|1.3124|0.95691|6.9632|24.399|7.3974||0.99473|0.86423|7.8489|7.4831|399.2|14904.0|138.8|142.85|1386.17|||19.9532|4.5216|10.0273|1.6539|57.056|4.6871|4.8964||10.617|1.4022||36.597|18.2566|17.3473|79.525|3.4111
2022-09-19|USD|1.5016|1.9748|5.1914|1.3384|0.97132|7.051|24.838|7.5088||1.0097|0.88443|7.8496|7.5945|407.13|15016.0|141.54|142.98|1399.57|||20.002|4.5611|10.3615|1.701|57.97|4.784|4.9864||10.9773|1.4147||37.192|18.3388|17.7055|80.25|3.4639
2022-09-26|USD|1.5463|2.0243|5.3731|1.3713|0.9852|7.1626|25.499|7.6969||1.035|0.92473|7.8499|7.7913|428.76|15203.0|144.67|144.53|1431.9|||20.273|4.6232|10.8052|1.7599|58.893|4.9752|5.1195||11.2934|1.4384||37.988|18.514|17.9955|81.62|3.5375
2022-10-03|USD|1.5511|1.9865|5.2046|1.3675|0.98706|7.116|24.903|7.5548||1.0157|0.88701|7.85|7.6446|429.15|15249.0|143.32|144.75|1421.36|||20.051|4.6421|10.6487|1.7604|58.832|4.9064|5.0188||11.0218|1.4289||37.555|18.569|17.8667|81.89|3.5391
2022-10-10|USD|1.5916|2.0129|5.2397|1.3787|0.99833|7.1737|25.272|7.6558||1.0292|0.89871|7.8497|7.7485|439.56|15375.0|144.44|146.47|1431.18|||20.001|4.6798|10.6748|1.7842|58.934|4.9909|5.0818||11.318|1.4337||38.017|18.5851|18.196|82.29|3.5617
2022-10-17|USD|1.5938|2.0001|5.2676|1.3775|1.0033|7.2192|25.107|7.6071||1.0226|0.89001|7.8496|7.7018|423.22|15526.0|144.34|149.83|1432.37|||20.064|4.7239|10.6172|1.7686|58.925|4.902|5.0376||11.2304|1.4248||38.2|18.5895|18.2468|82.66|3.5447
2022-10-24|USD|1.565|1.9667|5.3058|1.364|0.99612|7.2456|24.633|7.4807||1.0056|0.87219|7.8496|7.5744|413.79|15580.0|143.86|147.84|1428.78|||19.8949|4.7252|10.4047|1.7372|58.46|4.7882|4.9283||11.042|1.4152||37.994|18.609|18.2028|82.48|3.5355
2022-10-31|USD|1.5627|1.9798|5.1614|1.3624|1.0004|7.2673|24.788|7.5346||1.0123|0.87658|7.8497|7.6267|411.5|15672.0|145.91|147.64|1419.65|||19.6987|4.739|10.3821|1.7116|58.42|4.7595|4.9663||11.0271|1.4132||37.76|18.62|18.2067|82.62|3.538
2022-11-07|USD|1.5388|1.9445|5.2234|1.3446|0.98117|7.2171|24.181|7.3955||0.99423|0.86921|7.8465|7.4977|399.35|15632.0|146.17|144.88|1366.49|||19.4918|4.6986|10.237|1.6848|58.001|4.6653|4.8664||10.7601|1.3972||36.844|18.5858|17.6889|81.44|3.5229
2022-11-14|USD|1.4898|1.8871|5.3557|1.3312|0.94626|7.0933|23.489|7.1772||0.96488|0.84328|7.8269|7.2788|394.42|15615.0|144.13|139.89|1330.78|||19.3989|4.5597|10.0392|1.6305|57.305|4.5392|4.7478||10.5022|1.3723||35.741|18.6114|17.3186|81.36|3.4445
2022-11-21|USD|1.4968|1.8939|5.3377|1.3392|0.95007|7.1581|23.593|7.2017||0.96834|0.83536|7.8129|7.3059|396.64|15685.0|142.02|140.37|1346.1|||19.4229|4.5416|10.0595|1.616|57.028|4.5524|4.7741||10.559|1.3793||36.035|18.6242|17.187|81.69|3.4467
2022-11-28|USD|1.4811|1.8736|5.2823|1.347|0.94434|7.1078|23.328|7.1241||0.95795|0.82552|7.7995|7.2321|392.23|15587.0|141.45|137.24|1315.82|||19.2308|4.4457|9.8613|1.5902|56.342|4.4859|4.7186||10.4479|1.3644||35.199|18.6326|17.2299|81.44|3.4234
2022-12-05|USD|1.4806|1.8552|5.2355|1.3584|0.93726|6.9691|23.071|7.0554||0.94859|0.81744|7.7804|7.1656|393.29|15579.0|141.43|136.2|1310.79|||19.6775|4.3929|9.9271|1.5687|55.618|4.4517|4.6648||10.3445|1.3533||34.847|18.6412|17.2271|82.24|3.4202
2022-12-12|USD|1.4766|1.8453|5.2961|1.3616|0.93084|6.9697|22.908|7.0182||0.94349|0.81386|7.7756|7.1176|386.18|15627.0|142.22|136.62|1305.85|||19.7604|4.416|9.8631|1.5626|55.709|4.4247|4.6475||10.2993|1.3537||34.82|18.6478|17.4435|82.68|3.4324
2022-12-19|USD|1.4934|1.842|5.2306|1.3621|0.92848|6.9777|22.809|7.0047||0.9418|0.82609|7.7902|7.1018|379.13|15580.0|143.36|133.13|1286.46|||19.676|4.4294|9.8513|1.5842|55.204|4.3914|4.6189||10.4134|1.3521||34.729|18.6654|17.2185|82.75|3.4711
2022-12-26|USD|1.4792|1.8373|5.2579|1.3542|0.92614|6.9505|22.738|6.9859||0.93941|0.83051|7.7961|7.0801|377.04|15638.0|142.84|133.11|1266.49|||19.4326|4.4184|9.8644|1.5822|55.814|4.4|4.6435||10.4537|1.3453||34.627|18.7161|17.1213|82.8|3.5212
2023-01-02|USD|1.473|1.8475|5.3761|1.359|0.93138|6.8856|22.749|7.0255||0.94464|0.83418|7.8111||376.73|15609.0|143.64|131.98|1272.69|||19.3869|4.4001|10.0721|1.593|55.837|4.4206|4.6572||10.5644|1.3432||34.177|18.7478|17.0716|82.75|3.5313
2023-01-09|USD|1.4475|1.8193|5.2066|1.3404|0.92739|6.7631|22.335|6.919||0.93023|0.82333|7.8105||370.59|15407.0|143.46|131.26|1245.27|||19.0363|4.363|9.9432|1.5718|54.966|4.3635|4.5914||10.4552|1.3297||33.36|18.7814|16.9645|81.76|3.4534
2023-01-16|USD|1.4391|1.8064|5.1481|1.3434|0.92016|6.7665|22.123|6.8711||0.92362|0.81302|7.8238||367.05|15130.0|142.66|128.96|1237.25|||18.8427|4.3099|9.893|1.5593|54.605|4.3417|4.5549||10.3537|1.3217||32.965|18.7956|17.1264|81.44|3.4045
2023-01-23|USD|1.4155|1.7988|5.1301|1.336|0.92164|6.7826|21.927|6.8414||0.91971|0.81011|7.8299||360.21|14978.0|143.35|130.0|1233.35|||18.8053|4.2631|9.8803|1.5427|54.503|4.3351|4.5101||10.2526|1.3159||32.805|18.8117|17.1864|81.54|3.3933
2023-01-30|USD|1.4144|1.7925|5.0678|1.3349|0.91724|6.7422|21.806|6.8189||0.91651|0.81203|7.8405||356.59|14956.0|140.61|129.41|1229.78|||18.7407|4.2559|9.988|1.5449|54.233|4.3113|4.4987||10.3834|1.3118||32.893|18.814|17.2507|81.84|3.4449
2023-02-06|USD|1.4407|1.8221|5.1965|1.3416|0.92255|6.7891|22.144|6.9337||0.93162|0.8278|7.8488||363.25|15152.0|141.55|131.4|1260.17|||18.9305|4.3016|10.2436|1.581|54.667|4.4229|4.565||10.5068|1.3251||33.583|18.8327|17.6608|82.61|3.4913
2023-02-13|USD|1.4474|1.8289|5.2097|1.34|0.92338|6.8432|22.172|6.966||0.9351|0.8285|7.8485||358.66|15196.0|143.76|133.41|1283.12|||18.6055|4.3878|10.2084|1.5901|55.076|4.463|4.5862||10.4239|1.3335||34.19|18.8517|18.0087|82.78|3.5352
2023-02-20|USD|1.4627|1.8392|5.1661|1.3516|0.92861|6.894|22.272|7.001||0.94038|0.82941|7.8433||359.11|15195.0|144.54|134.84|1301.89|||18.3967|4.4346|10.3015|1.6061|54.994|4.4574|4.6256||10.3722|1.3404||34.634|18.8725|18.27|82.75|3.6312
2023-02-27|USD|1.4842|1.8425|5.2031|1.3596|0.93865|6.9147|22.145|7.0114||0.94206|0.83215|7.8494||355.07|15278.0|142.76|136.33|1311.79|||18.2317|4.4782|10.3848|1.6123|55.128|4.4277|4.6355||10.4598|1.3468||34.916|18.8902|18.2743|82.45|3.6529
2023-03-06|USD|1.5061|1.8453|5.1765|1.373|0.93541|6.9478|22.245|7.0215||0.94349|0.83733|7.85||357.96|15420.0|141.43|136.44|1312.65|||18.0843|4.5033|10.5834|1.6263|55.146|4.4219|4.638||10.6423|1.3507||34.883|18.9348|18.4241|81.97|3.6002
2023-03-13|USD|1.4999|1.8378|5.261|1.3735|0.91973|6.8822|22.447|6.9961||0.93967|0.82499|7.8474||370.66|15418.0|141.27|132.74|1310.57|||18.8771|4.4914|10.7001|1.6086|54.945|4.4133|4.6237||10.5819|1.3466||34.438|18.9852|18.275|82.56|3.6465
2023-03-20|USD|1.4968|1.8143|5.2625|1.3705|0.9221|6.8678|22.058|6.9089||0.92764|0.81629|7.8471||361.95|15246.0|139.17|131.59|1300.91|||18.6874|4.4519|10.5113|1.6063|54.359|4.3527|4.5678||10.3597|1.334||34.213|19.0408|18.3597|82.5|3.6375
2023-03-27|USD|1.4977|1.8036|5.1474|1.3609|0.91712|6.8798|21.776|6.8698||0.92217|0.8112|7.8501||351.94|15065.0|137.05|132.08|1300.88|||18.2051|4.4154|10.4599|1.6053|54.319|4.3168|4.5629||10.3857|1.3298||34.244|19.1378|18.0861|82.22|3.5756
2023-04-03|USD|1.4871|1.7933|5.0546|1.3454|0.90964|6.8802|21.478|6.8317||0.91693|0.80301|7.8502||345.67|14933.0|137.17|132.19|1315.27|||18.1126|4.4058|10.3774|1.5899|54.553|4.2904|4.5246||10.3727|1.3284||34.115|19.2362|17.9639|82.1|3.5851
2023-04-10|USD|1.4901|1.7821|4.9711|1.3427|0.8964|6.8744|21.299|6.7889||0.91116|0.80244|7.8497||341.61|14814.0|136.08|133.21|1314.24|||18.1026|4.4081|10.4503|1.6043|55.212|4.2386|4.5015||10.3662|1.3285||34.159|19.3267|18.2097|81.94|3.6575
2023-04-17|USD|1.4891|1.7842|4.9903|1.344|0.89538|6.8818|21.394|6.798||0.91224|0.80523|7.8491||342.03|14923.0|136.56|134.19|1324.09|||18.0357|4.4344|10.5126|1.6183|56.143|4.2132|4.5032||10.3225|1.3336||34.378|19.3961|18.1639|82.1|3.6516
2023-04-24|USD|1.5085|1.7753|5.0406|1.3605|0.89155|6.9163|21.313|6.7654||0.90769|0.80266|7.8497||340.16|14825.0|135.95|134.38|1338.42|||18.047|4.4537|10.6325|1.6273|55.631|4.1681|4.4794||10.2988|1.3359||34.251|19.4272|18.2817|81.86|3.643
2023-05-01|USD|1.4945|1.7741|5.0011|1.3576|0.89078|6.9116|21.319|6.7593||0.90711|0.79719|7.8489||338.82|14690.0|136.07|135.4|1329.05|||17.9222|4.4517|10.6961|1.5994|55.314|4.1558|4.4717||10.2494|1.3299||33.927|19.4829|18.2964|81.79|3.6354
2023-05-08|USD|1.4829|1.7855|4.9669|1.3405|0.89235|6.93|21.414|6.7988||0.91291|0.79395|7.8398||339.11|14744.0|137.17|134.9|1326.78|||17.7036|4.4571|10.5574|1.5838|55.65|4.1512|4.4971||10.2327|1.3283||33.774|19.5454|18.742|82.02|3.6503
2023-05-15|USD|1.5009|1.8041|4.938|1.3484|0.8984|6.9906|21.83|6.8698||0.92242|0.8016|7.8307||343.21|14862.0|139.6|137.07|1334.91|||17.5905|4.5194|10.7672|1.6007|55.965|4.1629|4.5743||10.446|1.3415||34.153|19.7463|19.2298|82.44|3.6493
2023-05-22|USD|1.5196|1.8153|4.9805|1.3555|0.90152|7.0517|21.964|6.9133||0.92816|0.80646|7.8329||346.72|14913.0|139.99|138.85|1321.37|||17.8382|4.5876|10.9481|1.6219|55.804|4.1863|4.6063||10.6577|1.3484||34.584|19.9072|19.3456|82.74|3.7029
2023-05-29|USD|1.5286|1.8244|5.0241|1.3562|0.90647|7.087|22.105|6.9482||0.93284|0.80472|7.8337||345.99|14941.0|139.57|139.58|1317.99|||17.6021|4.6028|11.121|1.6532|56.118|4.22|4.6304||10.8309|1.3508||34.717|20.58|19.6688|82.56|3.7265
2023-06-05|USD|1.4988|1.8243|4.9237|1.3388|0.90665|7.1209|22.015|6.9485||0.93275|0.80273|7.839||344.0|14861.0|140.19|139.67|1300.34|||17.4188|4.6032|10.9827|1.6455|56.111|4.1739|4.625||10.8591|1.3475||34.766|22.512|19.0561|82.55|3.6717
2023-06-12|USD|1.4704|1.8059|4.8484|1.3307|0.90151|7.147|21.964|6.8809||0.92336|0.79033|7.8297||343.32|14910.0|137.86|140.23|1278.98|||17.2183|4.6199|10.6654|1.6206|55.937|4.1204|4.5789||10.7169|1.341||34.659|23.635|18.436|82.19|3.5813
2023-06-19|USD|1.4771|1.7896|4.791|1.3205|0.89635|7.1767|21.71|6.8156||0.915|0.78396|7.826||339.68|14985.0|136.13|142.05|1294.12|||17.1523|4.6482|10.7149|1.6194|55.672|4.0598|4.5386||10.7249|1.3447||34.931|24.052|18.396|82.0|3.614
2023-06-26|USD|1.5038|1.7907|4.82|1.3216|0.89579|7.2392|21.676|6.8183||0.91558|0.78834|7.8337||339.16|15027.0|136.26|143.98|1310.89|||17.0892|4.6701|10.7622|1.6337|55.365|4.0703|4.5422||10.7748|1.3524||35.407|26.024|18.6898|82.04|3.672
2023-07-03|USD|1.5006|1.7956|4.8432|1.3282|0.89708|7.2355|21.844|6.8387||0.91811|0.7858|7.8277||348.9|15074.0|136.45|144.14|1303.22|||17.1092|4.6609|10.7017|1.6182|55.417|4.0902|4.5464||10.8862|1.351||35.05|26.061|18.8331|82.28|3.7047
2023-07-10|USD|1.4829|1.7661|4.8401|1.3212|0.87452|7.1858|21.502|6.7287||0.90302|0.77183|7.8246||341.04|15075.0|132.73|139.82|1284.86|||17.0007|4.6176|10.2592|1.5976|54.932|4.0158|4.4671||10.5323|1.3348||34.793|26.139|18.4035|82.31|3.6597
2023-07-17|USD|1.4729|1.7455|4.8025|1.3188|0.86019|7.181|21.334|6.6494||0.89246|0.77154|7.8124||335.79|14999.0|130.71|139.49|1269.88|||16.7988|4.5462|10.0278|1.5962|54.547|3.9727|4.4084||10.263|1.3241||34.248|26.814|17.942|82.02|3.6112
2023-07-24|USD|1.4834|1.7671|4.7384|1.3196|0.86444|7.1572|21.737|6.7327||0.90351|0.77636|7.806||343.9|15039.0|131.53|140.45|1277.69|||16.8132|4.5522|10.0919|1.6108|54.643|3.9989|4.4518||10.4136|1.3282||34.326|26.952|17.6568|81.97|3.6869
2023-07-31|USD|1.5154|1.7827|4.8029|1.3312|0.87591|7.1701|21.89|6.7924||0.91149|0.78449|7.8018||354.69|15147.0|131.78|142.7|1294.32|||16.9808|4.5363|10.2116|1.6327|55.259|4.0458|4.5015||10.6392|1.3376||34.435|26.968|18.2982|82.55|3.6753
2023-08-07|USD|1.5284|1.7806|4.8938|1.3427|0.87558|7.21|22.048|6.7838||0.91042|0.7852|7.8138||352.21|15212.0|131.77|143.39|1316.15|||17.0852|4.5742|10.2424|1.6505|56.286|4.0463|4.503||10.6751|1.3462||34.975|27.027|18.8301|82.77|3.7073
2023-08-14|USD|1.5505|1.793|4.9604|1.3498|0.87871|7.2827|22.066|6.8314||0.91676|0.78604|7.826||352.96|15319.0|132.18|145.54|1337.83|||17.0793|4.6363|10.531|1.6784|56.669|4.0929|4.5289||10.875|1.357||35.331|27.075|19.0851|83.15|3.7615
2023-08-21|USD|1.555|1.8026|4.9166|1.3542|0.88116|7.2876|22.194|6.8694||0.92166|0.78841|7.8398||352.65|15298.0|132.11|145.78|1332.13|||16.8901|4.6475|10.6375|1.685|56.564|4.1228|4.5519||10.9661|1.3557||35.066|26.879|18.7438|82.79|3.7844
2023-08-28|USD|1.5496|1.8039|4.8856|1.3569|0.88255|7.2836|22.247|6.874||0.92234|0.79109|7.8455||352.08|15251.0|131.29|146.17|1323.84|||16.8113|4.6454|10.6525|1.6835|56.677|4.1236|4.5577||10.9504|1.3532||35.089|26.665|18.6525|82.72|3.8002
2023-09-04|USD|1.5623|1.8214|4.9652|1.3642|0.8895|7.3093|22.595|6.9438||0.93127|0.79759|7.8393||359.75|15299.0|133.75|147.15|1330.87|||17.358|4.6699|10.6982|1.6951|56.825|4.2216|4.6152||11.0895|1.3611||35.471|26.806|19.1274|83.01|3.8218
2023-09-11|USD|1.5542|1.8258|4.9247|1.3552|0.89343|7.2843|22.884|6.9635||0.93353|0.80198|7.828||358.78|15366.0|134.75|147.22|1328.04|||17.2791|4.6793|10.6949|1.6905|56.734|4.3291|4.6382||11.116|1.3617||35.699|26.927|18.9572|83.0|3.8173
2023-09-18|USD|1.5508|1.4661|4.8761|1.3458|0.90026|7.2981|22.868|6.9853||0.93703|0.81042|7.8206||360.86|15371.0|136.08|147.89|1330.24|||17.1029|4.6899|10.775|1.6842|56.763|4.339|4.657||11.1614|1.3646||35.969|27.076|18.9065|83.12|3.8107
2023-09-25|USD|1.5584|1.8484|4.9926|1.348|0.91443|7.3077|23.055|7.0473||0.94509|0.81955|7.8237||369.09|15487.0|137.09|149.06|1347.75|||17.4782|4.6974|10.7363|1.6757|56.858|4.3637|4.6993||10.9907|1.3675||36.446|27.325|18.9878|83.17|3.8275
2023-10-02|USD|1.5763|1.8597|5.1266|1.3704|0.91627|7.3022|23.242|7.0916||0.95084|0.82363|7.8311||368.27|15606.0|138.5|149.35|1353.71|||17.9196|4.7224|10.9235|1.6851|56.714|4.3853|4.7276||11.0314|1.3711||36.986|27.541|19.343|83.21|3.8525
2023-10-09|USD|1.5675|1.85|5.0892|1.3627|0.90537|7.2998|23.236|7.0534||0.94589|0.81697|7.8231||366.27|15698.0|138.35|149.16|1346.28|||18.0094|4.7243|10.8791|1.6717|56.789|4.2974|4.6966||10.9474|1.366||36.548|27.742|19.0494|83.25|3.953
2023-10-16|USD|1.5782|1.8514|5.0549|1.3664|0.89788|7.3144|23.348|7.0628||0.94661|0.8222|7.8233||364.1|15778.0|138.64|149.7|1353.94|||18.1221|4.7501|10.9932|1.7026|56.78|4.2137|4.7057||10.9583|1.3705||36.389|27.967|18.9317|83.21|4.0205
2023-10-23|USD|1.5794|1.8491|5.0091|1.3764|0.89636|7.3162|23.328|7.0566||0.94545|0.82369|7.8224||362.47|15907.0|139.26|150.0|1351.94|||18.2501|4.785|11.1838|1.7177|56.899|4.2249|4.6947||11.1275|1.3702||36.275|28.124|19.0612|83.17|4.0676
2023-10-30|USD|1.5616|1.8408|4.9864|1.3807|0.90334|7.3149|23.123|7.0248||0.94118|0.8206|7.8235||359.66|15838.0|139.24|150.25|1339.06|||17.7985|4.7557|11.1413|1.7021|56.611|4.1906|4.6749||11.1056|1.3645||35.913|28.324|18.5743|83.25|4.0062
